	Date	Volume	Turnover	Open	High	Low	Close	Diff	Count	ds	Adj. Close	Adj. Open	y	Daily Change
1969	2016-01-29	57,557,576	8,136,870,712	138.5	143.0	138.0	143.0	+3.00	14,517	2016-01-29	143.0	138.5	143.0	4.5
1970	2016-01-30	11,865,065	1,683,794,730	142.5	143.0	141.0	142.0	-1.00	6,143	2016-01-30	142.0	142.5	142.0	-0.5
1971	2016-02-01	43,828,461	6,278,170,924	144.0	144.0	141.5	144.0	+2.00	12,189	2016-02-01	144.0	144.0	144.0	0.0
1972	2016-02-02	25,400,755	3,624,574,210	144.0	144.5	141.5	142.5	-1.50	7,725	2016-02-02	142.5	144.0	142.5	-1.5
1973	2016-02-03	71,652,894	10,413,868,630	145.0	146.0	144.5	146.0	+3.50	18,892	2016-02-03	146.0	145.0	146.0	1.0
1974	2016-02-15	77,064,578	11,147,911,270	142.0	146.5	142.0	145.0	-1.00	21,814	2016-02-15	145.0	142.0	145.0	3.0
1975	2016-02-16	56,361,967	8,269,447,009	146.0	148.0	145.5	147.5	+2.50	17,135	2016-02-16	147.5	146.0	147.5	1.5
1976	2016-02-17	38,486,773	5,700,550,482	149.0	149.0	147.0	148.0	+0.50	13,872	2016-02-17	148.0	149.0	148.0	-1.0
1977	2016-02-18	61,877,408	9,304,766,800	150.0	151.0	149.5	151.0	+3.00	22,057	2016-02-18	151.0	150.0	151.0	1.0
1978	2016-02-19	37,444,703	5,618,619,050	149.0	151.0	149.0	151.0	 0.00	10,981	2016-02-19	151.0	149.0	151.0	2.0
1979	2016-02-22	29,751,439	4,489,653,531	149.5	152.5	149.5	151.0	 0.00	9,155	2016-02-22	151.0	149.5	151.0	1.5
1980	2016-02-23	22,500,491	3,365,510,724	150.5	151.0	149.0	149.5	-1.50	8,897	2016-02-23	149.5	150.5	149.5	-1.0
1981	2016-02-24	22,082,824	3,279,735,952	149.5	150.5	147.0	148.0	-1.50	7,979	2016-02-24	148.0	149.5	148.0	-1.5
1982	2016-02-25	25,233,069	3,783,097,850	149.0	151.0	148.5	150.5	+2.50	11,234	2016-02-25	150.5	149.0	150.5	1.5
1983	2016-02-26	46,425,984	6,913,777,396	151.0	151.5	148.0	149.0	-1.50	9,939	2016-02-26	149.0	151.0	149.0	-2.0
1984	2016-03-01	44,046,047	6,637,110,793	148.5	152.0	148.5	152.0	+3.00	12,003	2016-03-01	152.0	148.5	152.0	3.5
1985	2016-03-02	36,101,650	5,548,587,572	154.0	154.5	153.0	153.0	+1.00	11,075	2016-03-02	153.0	154.0	153.0	-1.0
1986	2016-03-03	28,867,121	4,438,187,013	154.0	154.5	153.0	154.0	+1.00	10,112	2016-03-03	154.0	154.0	154.0	0.0
1987	2016-03-04	37,794,356	5,763,190,355	153.0	153.5	151.5	152.5	-1.50	10,724	2016-03-04	152.5	153.0	152.5	-0.5
1988	2016-03-07	24,052,580	3,655,841,160	152.5	153.5	151.0	152.0	-0.50	7,324	2016-03-07	152.0	152.5	152.0	-0.5
1989	2016-03-08	40,643,284	6,126,859,884	151.0	152.0	149.5	152.0	 0.00	13,764	2016-03-08	152.0	151.0	152.0	1.0
1990	2016-03-09	24,634,641	3,739,057,432	152.0	153.0	150.5	153.0	+1.00	9,423	2016-03-09	153.0	152.0	153.0	1.0
1991	2016-03-10	31,343,947	4,806,652,328	153.0	154.5	151.5	154.5	+1.50	10,930	2016-03-10	154.5	153.0	154.5	1.5
1992	2016-03-11	31,297,178	4,837,597,155	154.5	155.0	153.0	155.0	+0.50	11,727	2016-03-11	155.0	154.5	155.0	0.5
1993	2016-03-14	32,987,563	5,161,781,768	156.5	157.5	155.5	156.0	+1.00	11,927	2016-03-14	156.0	156.5	156.0	-0.5
1994	2016-03-15	29,437,607	4,559,507,978	155.0	156.5	153.0	154.5	-1.50	12,260	2016-03-15	154.5	155.0	154.5	-0.5
1995	2016-03-16	31,126,817	4,833,620,497	155.5	156.0	154.0	156.0	+1.50	9,853	2016-03-16	156.0	155.5	156.0	0.5
1996	2016-03-17	52,228,954	8,305,206,845	159.5	160.0	157.5	158.5	+2.50	14,989	2016-03-17	158.5	159.5	158.5	-1.0
1997	2016-03-18	57,866,711	9,212,470,709	158.5	159.5	158.5	159.5	+1.00	12,106	2016-03-18	159.5	158.5	159.5	1.0
1998	2016-03-21	27,687,094	4,409,309,006	160.0	160.0	158.0	160.0	+0.50	9,380	2016-03-21	160.0	160.0	160.0	0.0
1999	2016-03-22	29,303,958	4,629,935,904	159.5	159.5	157.0	158.5	-1.50	11,945	2016-03-22	158.5	159.5	158.5	-1.0
2000	2016-03-23	29,439,666	4,683,223,247	158.5	159.5	158.0	159.5	+1.00	8,670	2016-03-23	159.5	158.5	159.5	1.0
2001	2016-03-24	25,198,949	3,975,166,192	158.0	159.0	157.0	158.5	-1.00	8,841	2016-03-24	158.5	158.0	158.5	0.5
2002	2016-03-25	10,970,033	1,727,600,287	158.5	159.0	157.0	158.0	-0.50	5,593	2016-03-25	158.0	158.5	158.0	-0.5
2003	2016-03-28	15,857,144	2,513,686,562	158.0	159.0	157.0	159.0	+1.00	6,212	2016-03-28	159.0	158.0	159.0	1.0
2004	2016-03-29	19,152,246	3,039,163,868	158.5	159.5	158.0	159.0	 0.00	7,098	2016-03-29	159.0	158.5	159.0	0.5
2005	2016-03-30	46,113,332	7,394,950,933	158.5	162.0	158.5	161.5	+2.50	14,484	2016-03-30	161.5	158.5	161.5	3.0
2006	2016-03-31	54,094,182	8,719,278,002	162.0	163.0	159.0	162.0	+0.50	14,511	2016-03-31	162.0	162.0	162.0	0.0
2007	2016-04-01	34,544,879	5,490,320,944	161.0	161.0	157.5	158.5	-3.50	10,001	2016-04-01	158.5	161.0	158.5	-2.5
2008	2016-04-06	63,133,315	9,740,564,255	155.5	156.0	153.5	153.5	-5.00	19,206	2016-04-06	153.5	155.5	153.5	-2.0
2009	2016-04-07	35,933,073	5,527,003,723	155.0	155.0	152.5	154.5	+1.00	10,086	2016-04-07	154.5	155.0	154.5	-0.5
2010	2016-04-08	42,324,696	6,638,324,522	154.0	158.0	154.0	157.5	+3.00	12,800	2016-04-08	157.5	154.0	157.5	3.5
2011	2016-04-11	23,189,461	3,653,174,233	156.0	159.0	155.5	158.5	+1.00	6,917	2016-04-11	158.5	156.0	158.5	2.5
2012	2016-04-12	14,877,049	2,355,629,198	157.5	159.5	157.5	158.5	 0.00	4,707	2016-04-12	158.5	157.5	158.5	1.0
2013	2016-04-13	40,333,113	6,494,549,624	160.0	162.0	159.5	161.5	+3.00	12,488	2016-04-13	161.5	160.0	161.5	1.5
2014	2016-04-14	31,377,056	5,048,472,016	162.0	162.5	160.0	161.5	 0.00	10,380	2016-04-14	161.5	162.0	161.5	-0.5
2015	2016-04-15	50,339,512	7,971,481,408	157.0	160.0	156.0	159.5	-2.00	17,202	2016-04-15	159.5	157.0	159.5	2.5
2016	2016-04-18	20,876,425	3,294,127,620	158.0	158.5	157.5	158.0	-1.50	7,888	2016-04-18	158.0	158.0	158.0	0.0
2017	2016-04-19	27,622,018	4,378,113,806	160.0	161.0	157.0	157.5	-0.50	9,884	2016-04-19	157.5	160.0	157.5	-2.5
2018	2016-04-20	43,418,112	6,743,768,418	157.5	158.0	154.0	154.0	-3.50	16,130	2016-04-20	154.0	157.5	154.0	-3.5
2019	2016-04-21	30,419,233	4,748,320,930	156.0	157.0	154.0	157.0	+3.00	11,654	2016-04-21	157.0	156.0	157.0	1.0
2020	2016-04-22	29,237,052	4,585,332,483	155.5	158.0	155.0	156.5	-0.50	6,485	2016-04-22	156.5	155.5	156.5	1.0
2021	2016-04-25	14,669,483	2,304,985,871	156.5	157.5	156.0	157.5	+1.00	5,007	2016-04-25	157.5	156.5	157.5	1.0
2022	2016-04-26	18,539,344	2,921,600,608	156.5	158.5	156.5	158.0	+0.50	5,208	2016-04-26	158.0	156.5	158.0	1.5
2023	2016-04-27	36,967,022	5,787,771,232	156.0	157.5	155.5	156.5	-1.50	6,783	2016-04-27	156.5	156.0	156.5	0.5
2024	2016-04-28	49,282,820	7,596,743,626	157.5	158.0	153.0	153.0	-3.50	15,032	2016-04-28	153.0	157.5	153.0	-4.5
2025	2016-04-29	75,959,754	11,394,504,924	151.0	151.0	149.0	150.0	-3.00	18,838	2016-04-29	150.0	151.0	150.0	-1.0
2026	2016-05-03	68,909,160	10,159,653,180	148.0	148.5	146.5	147.5	-2.50	21,279	2016-05-03	147.5	148.0	147.5	-0.5
2027	2016-05-04	55,586,383	8,191,113,993	147.0	149.0	146.5	147.0	-0.50	13,521	2016-05-04	147.0	147.0	147.0	0.0
2028	2016-05-05	40,687,466	5,994,815,468	147.5	148.5	146.0	147.5	+0.50	9,466	2016-05-05	147.5	147.5	147.5	0.0
2029	2016-05-06	39,401,142	5,824,459,658	148.5	148.5	147.0	148.0	+0.50	8,372	2016-05-06	148.0	148.5	148.0	-0.5
2030	2016-05-09	39,783,802	5,865,540,512	148.5	149.0	146.5	147.5	-0.50	12,836	2016-05-09	147.5	148.5	147.5	-1.0
2031	2016-05-10	39,210,189	5,773,106,349	147.0	148.0	146.5	147.0	-0.50	8,956	2016-05-10	147.0	147.0	147.0	0.0
2032	2016-05-11	45,610,564	6,728,618,767	148.5	149.0	146.5	147.0	 0.00	11,477	2016-05-11	147.0	148.5	147.0	-1.5
2033	2016-05-12	24,008,945	3,525,768,415	147.0	148.0	146.0	146.0	-1.00	7,183	2016-05-12	146.0	147.0	146.0	-1.0
2034	2016-05-13	60,713,306	8,748,587,885	145.0	145.5	143.0	144.0	-2.00	19,508	2016-05-13	144.0	145.0	144.0	-1.0
2035	2016-05-16	32,239,094	4,658,963,140	143.0	145.5	143.0	144.5	+0.50	9,667	2016-05-16	144.5	143.0	144.5	1.5
2036	2016-05-17	32,716,713	4,782,396,061	145.5	147.0	145.0	147.0	+2.50	8,501	2016-05-17	147.0	145.5	147.0	1.5
2037	2016-05-18	31,106,657	4,552,181,579	146.0	147.0	145.0	147.0	 0.00	9,452	2016-05-18	147.0	146.0	147.0	1.0
2038	2016-05-19	35,192,869	5,165,152,743	148.0	148.5	145.5	147.0	 0.00	8,803	2016-05-19	147.0	148.0	147.0	-1.0
2039	2016-05-20	38,046,045	5,647,033,644	147.5	149.5	147.0	148.5	+1.50	9,513	2016-05-20	148.5	147.5	148.5	1.0
2040	2016-05-23	50,174,359	7,660,606,060	150.5	154.5	149.5	154.0	+5.50	16,914	2016-05-23	154.0	150.5	154.0	3.5
2041	2016-05-24	25,677,620	3,904,883,920	152.5	153.5	151.0	151.0	-3.00	8,713	2016-05-24	151.0	152.5	151.0	-1.5
2042	2016-05-25	35,410,557	5,441,691,960	153.5	155.0	152.5	154.5	+3.50	10,548	2016-05-25	154.5	153.5	154.5	1.0
2043	2016-05-26	18,822,152	2,908,894,278	154.5	155.0	153.5	155.0	+0.50	8,493	2016-05-26	155.0	154.5	155.0	0.5
2044	2016-05-27	26,617,621	4,146,288,768	156.0	156.5	154.5	156.5	+1.50	7,672	2016-05-27	156.5	156.0	156.5	0.5
2045	2016-05-30	38,311,828	6,001,068,751	157.0	158.0	155.0	157.0	+0.50	11,762	2016-05-30	157.0	157.0	157.0	0.0
2046	2016-05-31	70,177,201	10,968,771,725	156.5	157.5	155.0	156.5	-0.50	11,056	2016-05-31	156.5	156.5	156.5	0.0
2047	2016-06-01	27,743,096	4,386,766,007	156.0	159.0	156.0	159.0	+2.50	9,500	2016-06-01	159.0	156.0	159.0	3.0
2048	2016-06-02	21,999,904	3,500,288,755	159.0	160.0	158.0	159.0	 0.00	7,933	2016-06-02	159.0	159.0	159.0	0.0
2049	2016-06-03	32,020,341	5,124,469,706	159.0	160.5	159.0	160.5	+1.50	10,969	2016-06-03	160.5	159.0	160.5	1.5
2050	2016-06-04	2,631,269	420,392,883	160.0	160.0	159.5	160.0	-0.50	1,428	2016-06-04	160.0	160.0	160.0	0.0
2051	2016-06-06	28,898,951	4,651,663,660	161.0	162.0	160.0	161.0	+1.00	8,667	2016-06-06	161.0	161.0	161.0	0.0
2052	2016-06-07	47,573,770	7,726,094,806	161.5	163.5	161.0	162.0	+1.00	12,269	2016-06-07	162.0	161.5	162.0	0.5
2053	2016-06-08	45,587,946	7,522,713,617	164.0	166.0	163.5	165.5	+3.50	15,173	2016-06-08	165.5	164.0	165.5	1.5
2054	2016-06-13	54,689,228	8,843,806,836	161.0	162.5	161.0	162.0	-3.50	14,466	2016-06-13	162.0	161.0	162.0	1.0
2055	2016-06-14	27,823,266	4,508,801,432	161.0	163.0	161.0	162.0	 0.00	10,951	2016-06-14	162.0	161.0	162.0	1.0
2056	2016-06-15	29,328,888	4,763,332,856	162.0	163.0	161.0	163.0	+1.00	9,142	2016-06-15	163.0	162.0	163.0	1.0
2057	2016-06-16	36,957,340	5,942,664,024	161.5	162.5	159.5	160.5	-2.50	7,324	2016-06-16	160.5	161.5	160.5	-1.0
2058	2016-06-17	31,326,264	5,117,145,004	162.5	164.5	162.0	163.0	+2.50	9,885	2016-06-17	163.0	162.5	163.0	0.5
2059	2016-06-20	24,949,407	4,090,155,341	164.5	165.0	163.0	163.0	 0.00	8,639	2016-06-20	163.0	164.5	163.0	-1.5
2060	2016-06-21	28,042,486	4,621,986,401	164.0	165.5	163.5	165.5	+2.50	10,369	2016-06-21	165.5	164.0	165.5	1.5
2061	2016-06-22	30,409,069	5,013,175,385	164.5	166.0	163.5	166.0	+0.50	8,180	2016-06-22	166.0	164.5	166.0	1.5
2062	2016-06-23	22,592,551	3,715,357,864	165.5	166.0	164.0	164.0	-2.00	8,298	2016-06-23	164.0	165.5	164.0	-1.5
2063	2016-06-24	86,994,060	13,854,488,100	164.0	164.0	154.5	159.0	-5.00	27,192	2016-06-24	159.0	164.0	159.0	-5.0
2064	2016-06-27	43,401,750	6,739,714,431	154.5	156.0	154.0	155.5	X0.00	17,925	2016-06-27	155.5	154.5	155.5	1.0
2065	2016-06-28	39,095,886	6,111,752,511	155.5	157.5	155.0	157.0	+1.50	12,685	2016-06-28	157.0	155.5	157.0	1.5
2066	2016-06-29	32,131,574	5,108,302,566	158.5	160.0	158.0	159.0	+2.00	12,754	2016-06-29	159.0	158.5	159.0	0.5
2067	2016-06-30	42,854,433	6,916,567,646	161.0	163.0	159.5	162.5	+3.50	14,833	2016-06-30	162.5	161.0	162.5	1.5
2068	2016-07-01	36,577,822	6,042,239,175	164.5	166.0	163.5	166.0	+3.50	13,186	2016-07-01	166.0	164.5	166.0	1.5
2069	2016-07-04	25,968,655	4,302,829,364	165.5	166.5	164.5	166.0	 0.00	9,484	2016-07-04	166.0	165.5	166.0	0.5
2070	2016-07-05	16,422,882	2,697,844,648	165.0	165.5	164.0	164.0	-2.00	6,930	2016-07-05	164.0	165.0	164.0	-1.0
2071	2016-07-06	35,100,107	5,661,722,124	163.0	163.0	160.5	161.5	-2.50	12,026	2016-07-06	161.5	163.0	161.5	-1.5
2072	2016-07-07	24,442,273	4,009,459,272	163.5	165.0	163.0	164.5	+3.00	9,726	2016-07-07	164.5	163.5	164.5	1.0
2073	2016-07-11	53,434,920	9,066,254,650	170.0	170.5	168.5	170.0	+5.50	14,951	2016-07-11	170.0	170.0	170.0	0.0
2074	2016-07-12	42,128,936	7,177,356,520	171.0	171.5	169.5	171.0	+1.00	15,021	2016-07-12	171.0	171.0	171.0	0.0
2075	2016-07-13	51,719,990	8,708,079,977	169.5	170.0	167.0	168.5	-2.50	17,109	2016-07-13	168.5	169.5	168.5	-1.0
2076	2016-07-14	36,131,819	6,094,183,541	167.0	170.0	167.0	169.0	+0.50	12,414	2016-07-14	169.0	167.0	169.0	2.0
2077	2016-07-15	41,822,109	7,039,081,421	168.0	169.5	166.5	169.5	+0.50	13,283	2016-07-15	169.5	168.0	169.5	1.5
2078	2016-07-18	24,774,059	4,188,965,471	168.0	170.0	168.0	169.5	 0.00	6,898	2016-07-18	169.5	168.0	169.5	1.5
2079	2016-07-19	43,707,370	7,424,369,044	170.5	170.5	169.0	170.5	+1.00	12,495	2016-07-19	170.5	170.5	170.5	0.0
2080	2016-07-20	39,076,857	6,633,505,533	170.0	170.5	169.0	170.0	-0.50	14,235	2016-07-20	170.0	170.0	170.0	0.0
2081	2016-07-21	35,220,658	6,034,355,320	171.0	172.0	170.0	172.0	+2.00	12,625	2016-07-21	172.0	171.0	172.0	1.0
2082	2016-07-22	29,804,436	5,106,380,820	172.0	172.0	170.5	171.0	-1.00	9,643	2016-07-22	171.0	172.0	171.0	-1.0
2083	2016-07-25	27,180,811	4,645,419,181	172.0	173.0	169.0	171.5	+0.50	9,757	2016-07-25	171.5	172.0	171.5	-0.5
2084	2016-07-26	32,736,383	5,634,149,876	172.0	173.0	171.5	173.0	+1.50	12,399	2016-07-26	173.0	172.0	173.0	1.0
2085	2016-07-27	36,108,136	6,318,691,514	175.0	176.0	174.5	175.0	+2.00	10,896	2016-07-27	175.0	175.0	175.0	0.0
2086	2016-07-28	31,138,296	5,464,444,857	175.0	176.5	173.0	176.5	+1.50	9,647	2016-07-28	176.5	175.0	176.5	1.5
2087	2016-07-29	30,008,528	5,229,445,495	177.0	177.0	172.5	172.5	-4.00	8,686	2016-07-29	172.5	177.0	172.5	-4.5
2088	2016-08-01	34,703,892	6,112,481,446	175.0	177.0	174.5	177.0	+4.50	11,713	2016-08-01	177.0	175.0	177.0	2.0
2089	2016-08-02	15,366,106	2,707,287,048	177.5	177.5	175.5	176.0	-1.00	6,097	2016-08-02	176.0	177.5	176.0	-1.5
2090	2016-08-03	21,652,236	3,745,324,328	172.5	174.0	172.0	172.5	-3.50	8,267	2016-08-03	172.5	172.5	172.5	0.0
2091	2016-08-04	14,292,159	2,481,942,916	173.0	174.5	172.5	174.5	+2.00	4,503	2016-08-04	174.5	173.0	174.5	1.5
2092	2016-08-05	25,803,777	4,555,686,581	175.0	177.5	174.0	177.0	+2.50	8,212	2016-08-05	177.0	175.0	177.0	2.0
2093	2016-08-08	16,241,757	2,882,438,800	178.0	178.0	176.5	178.0	+1.00	5,032	2016-08-08	178.0	178.0	178.0	0.0
2094	2016-08-09	16,443,465	2,940,137,770	178.5	179.5	177.0	178.5	+0.50	6,767	2016-08-09	178.5	178.5	178.5	0.0
2095	2016-08-10	19,307,662	3,453,612,114	179.0	179.5	178.0	179.5	+1.00	5,979	2016-08-10	179.5	179.0	179.5	0.5
2096	2016-08-11	28,216,223	4,982,106,809	177.5	178.0	175.5	176.5	-3.00	9,250	2016-08-11	176.5	177.5	176.5	-1.0
2097	2016-08-12	23,986,752	4,264,514,880	178.5	178.5	177.0	177.5	+1.00	7,860	2016-08-12	177.5	178.5	177.5	-1.0
2098	2016-08-15	13,660,192	2,438,220,101	178.5	179.0	177.5	179.0	+1.50	4,907	2016-08-15	179.0	178.5	179.0	0.5
2099	2016-08-16	34,284,274	6,042,810,224	178.0	179.0	175.0	175.5	-3.50	10,692	2016-08-16	175.5	178.0	175.5	-2.5
2100	2016-08-17	24,169,622	4,272,164,742	177.0	177.5	176.0	177.0	+1.50	8,245	2016-08-17	177.0	177.0	177.0	0.0
2101	2016-08-18	27,899,726	4,897,229,556	176.0	176.5	175.0	176.0	-1.00	9,690	2016-08-18	176.0	176.0	176.0	0.0
2102	2016-08-19	23,496,710	4,116,962,848	177.0	177.5	174.0	174.5	-1.50	8,233	2016-08-19	174.5	177.0	174.5	-2.5
2103	2016-08-22	21,822,066	3,765,989,158	173.0	174.0	171.5	173.0	-1.50	7,785	2016-08-22	173.0	173.0	173.0	0.0
2104	2016-08-23	21,467,596	3,742,518,814	174.0	175.0	173.5	174.0	+1.00	6,651	2016-08-23	174.0	174.0	174.0	0.0
2105	2016-08-24	12,532,486	2,182,702,578	175.0	175.5	173.5	173.5	-0.50	4,272	2016-08-24	173.5	175.0	173.5	-1.5
2106	2016-08-25	23,973,648	4,223,271,748	175.0	177.0	174.5	177.0	+3.50	8,613	2016-08-25	177.0	175.0	177.0	2.0
2107	2016-08-26	15,804,932	2,788,761,532	175.0	177.0	175.0	177.0	 0.00	4,529	2016-08-26	177.0	175.0	177.0	2.0
2108	2016-08-29	16,967,254	2,980,249,547	175.0	177.0	174.0	176.5	-0.50	5,102	2016-08-29	176.5	175.0	176.5	1.5
2109	2016-08-30	19,752,234	3,452,895,298	176.0	176.5	174.0	174.5	-2.00	5,559	2016-08-30	174.5	176.0	174.5	-1.5
2110	2016-08-31	42,461,245	7,408,331,135	176.5	177.0	174.5	176.0	+1.50	6,850	2016-08-31	176.0	176.5	176.0	-0.5
2111	2016-09-01	26,101,335	4,486,398,290	176.0	176.0	173.0	173.5	-2.50	7,279	2016-09-01	173.5	176.0	173.5	-2.5
2112	2016-09-02	19,489,130	3,368,711,120	176.5	176.5	174.0	174.5	+1.00	6,315	2016-09-02	174.5	176.5	174.5	-2.0
2113	2016-09-05	27,982,906	4,884,204,996	176.5	177.5	176.5	176.5	+2.00	6,513	2016-09-05	176.5	176.5	176.5	0.0
2114	2016-09-06	29,646,892	5,218,919,616	177.0	179.0	176.5	179.0	+2.50	9,498	2016-09-06	179.0	177.0	179.0	2.0
2115	2016-09-07	50,851,477	9,311,446,211	180.5	185.0	180.0	184.0	+5.00	19,497	2016-09-07	184.0	180.5	184.0	3.5
2116	2016-09-08	30,307,949	5,555,013,307	182.5	184.5	182.5	183.0	-1.00	10,923	2016-09-08	183.0	182.5	183.0	0.5
2117	2016-09-09	30,635,512	5,518,555,160	181.0	181.0	179.5	179.5	-3.50	8,177	2016-09-09	179.5	181.0	179.5	-1.5
2118	2016-09-10	15,470,223	2,747,098,264	177.0	179.0	176.0	178.0	-1.50	5,804	2016-09-10	178.0	177.0	178.0	1.0
2119	2016-09-12	42,751,708	7,504,512,206	177.5	177.5	174.0	175.0	-3.00	14,891	2016-09-12	175.0	177.5	175.0	-2.5
2120	2016-09-13	38,438,582	6,736,154,003	176.5	176.5	173.5	175.0	 0.00	11,379	2016-09-13	175.0	176.5	175.0	-1.5
2121	2016-09-14	52,966,216	9,216,408,104	174.0	176.0	173.5	173.5	-1.50	11,689	2016-09-14	173.5	174.0	173.5	-0.5
2122	2016-09-19	57,296,972	10,375,685,848	179.5	183.0	178.5	182.5	+9.00	19,155	2016-09-19	182.5	179.5	182.5	3.0
2123	2016-09-20	23,647,416	4,319,888,712	182.0	183.5	181.5	183.0	+0.50	8,140	2016-09-20	183.0	182.0	183.0	1.0
2124	2016-09-21	26,261,794	4,805,884,782	181.0	184.0	180.5	184.0	+1.00	8,483	2016-09-21	184.0	181.0	184.0	3.0
2125	2016-09-22	21,213,260	3,921,937,500	185.0	185.5	183.5	185.5	+1.50	8,939	2016-09-22	185.5	185.0	185.5	0.5
2126	2016-09-23	23,141,189	4,313,995,664	185.0	187.5	184.5	187.5	+2.00	9,042	2016-09-23	187.5	185.0	187.5	2.5
2127	2016-09-26	25,218,996	4,635,639,758	183.5	185.0	183.0	183.0	-4.50	7,882	2016-09-26	183.0	183.5	183.0	-0.5
2128	2016-09-29	57,778,769	10,764,097,342	185.5	187.5	185.5	185.5	+2.50	15,213	2016-09-29	185.5	185.5	185.5	0.0
2129	2016-09-30	45,163,412	8,309,463,356	185.5	186.5	182.5	182.5	-3.00	11,548	2016-09-30	182.5	185.5	182.5	-3.0
2130	2016-10-03	18,987,856	3,525,971,989	186.0	186.5	184.5	186.0	+3.50	6,733	2016-10-03	186.0	186.0	186.0	0.0
2131	2016-10-04	17,139,682	3,191,090,272	185.0	187.0	185.0	187.0	+1.00	6,392	2016-10-04	187.0	185.0	187.0	2.0
2132	2016-10-05	19,144,379	3,549,073,494	186.0	186.0	184.5	186.0	-1.00	6,115	2016-10-05	186.0	186.0	186.0	0.0
2133	2016-10-06	15,715,729	2,928,528,801	185.0	187.5	185.0	187.5	+1.50	6,847	2016-10-06	187.5	185.0	187.5	2.5
2134	2016-10-07	15,870,415	2,969,715,475	188.0	188.0	186.0	188.0	+0.50	6,887	2016-10-07	188.0	188.0	188.0	0.0
2135	2016-10-11	31,107,793	5,874,765,484	191.0	191.0	186.0	187.5	-0.50	10,879	2016-10-11	187.5	191.0	187.5	-3.5
2136	2016-10-12	24,592,212	4,625,439,668	186.5	190.0	186.0	189.5	+2.00	7,805	2016-10-12	189.5	186.5	189.5	3.0
2137	2016-10-13	40,728,212	7,675,208,676	190.5	191.0	187.0	188.5	-1.00	13,817	2016-10-13	188.5	190.5	188.5	-2.0
2138	2016-10-14	34,340,209	6,450,978,969	187.0	189.0	186.5	188.0	-0.50	13,583	2016-10-14	188.0	187.0	188.0	1.0
2139	2016-10-17	37,878,270	7,051,992,670	186.5	187.5	185.0	186.5	-1.50	9,908	2016-10-17	186.5	186.5	186.5	0.0
2140	2016-10-18	40,651,809	7,582,450,283	186.5	187.0	185.5	187.0	+0.50	8,180	2016-10-18	187.0	186.5	187.0	0.5
2141	2016-10-19	38,143,867	7,206,475,473	187.5	189.5	187.5	189.5	+2.50	8,834	2016-10-19	189.5	187.5	189.5	2.0
2142	2016-10-20	15,736,203	2,989,556,440	189.5	190.5	189.0	190.5	+1.00	4,787	2016-10-20	190.5	189.5	190.5	1.0
2143	2016-10-21	22,316,844	4,246,605,266	191.0	192.0	188.5	188.5	-2.00	8,198	2016-10-21	188.5	191.0	188.5	-2.5
2144	2016-10-24	14,381,349	2,742,131,352	191.0	191.0	189.5	191.0	+2.50	5,860	2016-10-24	191.0	191.0	191.0	0.0
2145	2016-10-25	19,145,940	3,680,309,682	192.0	193.0	191.0	193.0	+2.00	7,455	2016-10-25	193.0	192.0	193.0	1.0
2146	2016-10-26	24,885,036	4,758,575,792	190.5	192.5	190.5	191.5	-1.50	7,594	2016-10-26	191.5	190.5	191.5	1.0
2147	2016-10-27	26,883,192	5,089,143,513	191.5	191.5	188.5	188.5	-3.00	9,385	2016-10-27	188.5	191.5	188.5	-3.0
2148	2016-10-28	33,106,885	6,268,990,744	189.5	190.0	188.5	189.5	+1.00	6,562	2016-10-28	189.5	189.5	189.5	0.0
2149	2016-10-31	25,830,651	4,871,340,189	189.0	190.5	186.5	188.5	-1.00	6,560	2016-10-31	188.5	189.0	188.5	-0.5
2150	2016-11-01	15,128,851	2,854,597,839	188.5	189.5	187.5	189.5	+1.00	5,917	2016-11-01	189.5	188.5	189.5	1.0
2151	2016-11-02	16,529,619	3,085,447,900	187.5	188.0	186.0	186.0	-3.50	7,380	2016-11-02	186.0	187.5	186.0	-1.5
2152	2016-11-03	25,531,563	4,724,824,155	185.5	186.5	184.5	184.5	-1.50	7,976	2016-11-03	184.5	185.5	184.5	-1.0
2153	2016-11-04	15,107,076	2,791,857,480	184.5	186.0	184.0	184.5	 0.00	7,260	2016-11-04	184.5	184.5	184.5	0.0
2154	2016-11-07	21,430,225	4,023,208,624	186.5	189.0	186.0	189.0	+4.50	7,934	2016-11-07	189.0	186.5	189.0	2.5
2155	2016-11-08	15,954,387	3,011,077,756	190.0	190.0	188.0	188.5	-0.50	6,225	2016-11-08	188.5	190.0	188.5	-1.5
2156	2016-11-09	55,579,000	10,245,544,000	190.0	190.5	182.0	182.0	-6.50	22,278	2016-11-09	182.0	190.0	182.0	-8.0
2157	2016-11-10	38,869,432	7,258,713,102	187.0	188.0	185.5	185.5	+3.50	13,292	2016-11-10	185.5	187.0	185.5	-1.5
2158	2016-11-11	67,636,187	12,291,321,069	181.5	183.0	181.0	181.5	-4.00	19,522	2016-11-11	181.5	181.5	181.5	0.0
2159	2016-11-14	48,032,589	8,680,850,609	181.0	182.0	180.0	180.5	-1.00	14,717	2016-11-14	180.5	181.0	180.5	-0.5
2160	2016-11-15	33,528,517	6,055,348,577	179.5	182.0	179.0	180.0	-0.50	11,312	2016-11-15	180.0	179.5	180.0	0.5
